index	label	file_path
5242	5	./AudioMNIST/data/44/5_44_43.wav
5243	9	./AudioMNIST/data/60/9_60_42.wav
5244	6	./AudioMNIST/data/54/6_54_17.wav
5245	7	./AudioMNIST/data/42/7_42_24.wav
5246	3	./AudioMNIST/data/56/3_56_24.wav
5247	7	./AudioMNIST/data/29/7_29_1.wav
5248	6	./AudioMNIST/data/33/6_33_28.wav
5249	9	./AudioMNIST/data/15/9_15_37.wav
5250	3	./AudioMNIST/data/51/3_51_3.wav
5251	5	./AudioMNIST/data/38/5_38_45.wav
5252	3	./AudioMNIST/data/42/3_42_0.wav
5253	0	./AudioMNIST/data/28/0_28_37.wav
5254	1	./AudioMNIST/data/08/1_08_1.wav
5255	8	./AudioMNIST/data/20/8_20_26.wav
5256	9	./AudioMNIST/data/25/9_25_44.wav
5257	2	./AudioMNIST/data/10/2_10_21.wav
5258	4	./AudioMNIST/data/48/4_48_35.wav
5259	0	./AudioMNIST/data/13/0_13_32.wav
5260	6	./AudioMNIST/data/16/6_16_21.wav
5261	8	./AudioMNIST/data/11/8_11_47.wav
5262	8	./AudioMNIST/data/08/8_08_14.wav
5263	8	./AudioMNIST/data/13/8_13_43.wav
5264	4	./AudioMNIST/data/29/4_29_17.wav
5265	9	./AudioMNIST/data/09/9_09_2.wav
5266	1	./AudioMNIST/data/09/1_09_35.wav
5267	2	./AudioMNIST/data/08/2_08_19.wav
5268	9	./AudioMNIST/data/13/9_13_3.wav
5269	0	./AudioMNIST/data/45/0_45_38.wav
5270	5	./AudioMNIST/data/33/5_33_16.wav
5271	0	./AudioMNIST/data/42/0_42_11.wav
5272	4	./AudioMNIST/data/04/4_04_16.wav
5273	6	./AudioMNIST/data/30/6_30_6.wav
5274	1	./AudioMNIST/data/50/1_50_8.wav
5275	1	./AudioMNIST/data/40/1_40_19.wav
5276	4	./AudioMNIST/data/28/4_28_10.wav
5277	4	./AudioMNIST/data/38/4_38_49.wav
5278	6	./AudioMNIST/data/32/6_32_1.wav
5279	0	./AudioMNIST/data/46/0_46_12.wav
5280	6	./AudioMNIST/data/45/6_45_34.wav
5281	4	./AudioMNIST/data/37/4_37_22.wav
5282	1	./AudioMNIST/data/16/1_16_42.wav
5283	3	./AudioMNIST/data/03/3_03_43.wav
5284	0	./AudioMNIST/data/56/0_56_13.wav
5285	3	./AudioMNIST/data/44/3_44_34.wav
5286	5	./AudioMNIST/data/51/5_51_27.wav
5287	7	./AudioMNIST/data/55/7_55_42.wav
5288	3	./AudioMNIST/data/29/3_29_27.wav
5289	9	./AudioMNIST/data/01/9_01_46.wav
5290	9	./AudioMNIST/data/30/9_30_43.wav
5291	4	./AudioMNIST/data/57/4_57_43.wav
5292	7	./AudioMNIST/data/52/7_52_34.wav
5293	4	./AudioMNIST/data/35/4_35_45.wav
5294	1	./AudioMNIST/data/54/1_54_44.wav
5295	4	./AudioMNIST/data/58/4_58_14.wav
5296	5	./AudioMNIST/data/38/5_38_8.wav
5297	0	./AudioMNIST/data/34/0_34_36.wav
5298	9	./AudioMNIST/data/46/9_46_37.wav
5299	8	./AudioMNIST/data/56/8_56_22.wav
5300	3	./AudioMNIST/data/12/3_12_6.wav
5301	3	./AudioMNIST/data/45/3_45_27.wav
5302	6	./AudioMNIST/data/20/6_20_40.wav
5303	8	./AudioMNIST/data/04/8_04_27.wav
5304	7	./AudioMNIST/data/31/7_31_34.wav
5305	7	./AudioMNIST/data/52/7_52_45.wav
5306	8	./AudioMNIST/data/35/8_35_35.wav
5307	6	./AudioMNIST/data/51/6_51_24.wav
5308	7	./AudioMNIST/data/16/7_16_15.wav
5309	0	./AudioMNIST/data/55/0_55_17.wav
5310	0	./AudioMNIST/data/31/0_31_27.wav
5311	4	./AudioMNIST/data/02/4_02_14.wav
5312	4	./AudioMNIST/data/46/4_46_10.wav
5313	5	./AudioMNIST/data/15/5_15_29.wav
5314	9	./AudioMNIST/data/47/9_47_9.wav
5315	0	./AudioMNIST/data/35/0_35_46.wav
5316	2	./AudioMNIST/data/34/2_34_34.wav
5317	9	./AudioMNIST/data/60/9_60_4.wav
5318	5	./AudioMNIST/data/09/5_09_38.wav
5319	9	./AudioMNIST/data/41/9_41_11.wav
5320	0	./AudioMNIST/data/45/0_45_33.wav
5321	9	./AudioMNIST/data/21/9_21_8.wav
5322	4	./AudioMNIST/data/02/4_02_11.wav
5323	0	./AudioMNIST/data/23/0_23_45.wav
5324	0	./AudioMNIST/data/11/0_11_25.wav
5325	9	./AudioMNIST/data/32/9_32_20.wav
5326	1	./AudioMNIST/data/01/1_01_9.wav
5327	2	./AudioMNIST/data/09/2_09_14.wav
5328	0	./AudioMNIST/data/31/0_31_43.wav
5329	7	./AudioMNIST/data/33/7_33_29.wav
5330	0	./AudioMNIST/data/44/0_44_47.wav
5331	0	./AudioMNIST/data/06/0_06_37.wav
5332	1	./AudioMNIST/data/06/1_06_14.wav
5333	3	./AudioMNIST/data/44/3_44_21.wav
5334	8	./AudioMNIST/data/36/8_36_18.wav
5335	8	./AudioMNIST/data/56/8_56_32.wav
5336	3	./AudioMNIST/data/33/3_33_11.wav
5337	8	./AudioMNIST/data/07/8_07_5.wav
5338	9	./AudioMNIST/data/57/9_57_41.wav
5339	5	./AudioMNIST/data/29/5_29_11.wav
5340	1	./AudioMNIST/data/46/1_46_40.wav
5341	1	./AudioMNIST/data/04/1_04_39.wav
5342	1	./AudioMNIST/data/57/1_57_25.wav
5343	4	./AudioMNIST/data/58/4_58_21.wav
5344	5	./AudioMNIST/data/55/5_55_16.wav
5345	1	./AudioMNIST/data/09/1_09_1.wav
5346	2	./AudioMNIST/data/36/2_36_20.wav
5347	0	./AudioMNIST/data/14/0_14_17.wav
5348	1	./AudioMNIST/data/08/1_08_21.wav
5349	9	./AudioMNIST/data/38/9_38_0.wav
5350	1	./AudioMNIST/data/25/1_25_45.wav
5351	0	./AudioMNIST/data/01/0_01_41.wav
5352	9	./AudioMNIST/data/15/9_15_12.wav
5353	1	./AudioMNIST/data/25/1_25_13.wav
5354	1	./AudioMNIST/data/43/1_43_13.wav
5355	9	./AudioMNIST/data/04/9_04_38.wav
5356	1	./AudioMNIST/data/36/1_36_9.wav
5357	1	./AudioMNIST/data/30/1_30_47.wav
5358	7	./AudioMNIST/data/25/7_25_32.wav
5359	4	./AudioMNIST/data/43/4_43_2.wav
5360	6	./AudioMNIST/data/10/6_10_20.wav
5361	7	./AudioMNIST/data/39/7_39_3.wav
5362	0	./AudioMNIST/data/38/0_38_19.wav
5363	2	./AudioMNIST/data/51/2_51_30.wav
5364	5	./AudioMNIST/data/06/5_06_14.wav
5365	3	./AudioMNIST/data/49/3_49_34.wav
5366	7	./AudioMNIST/data/07/7_07_45.wav
5367	2	./AudioMNIST/data/52/2_52_28.wav
5368	6	./AudioMNIST/data/59/6_59_11.wav
5369	0	./AudioMNIST/data/60/0_60_5.wav
5370	0	./AudioMNIST/data/32/0_32_28.wav
5371	9	./AudioMNIST/data/55/9_55_30.wav
5372	9	./AudioMNIST/data/29/9_29_44.wav
5373	6	./AudioMNIST/data/22/6_22_33.wav
5374	6	./AudioMNIST/data/49/6_49_40.wav
5375	6	./AudioMNIST/data/56/6_56_23.wav
5376	6	./AudioMNIST/data/47/6_47_18.wav
5377	9	./AudioMNIST/data/37/9_37_1.wav
5378	5	./AudioMNIST/data/08/5_08_13.wav
5379	3	./AudioMNIST/data/26/3_26_25.wav
5380	8	./AudioMNIST/data/40/8_40_21.wav
5381	5	./AudioMNIST/data/28/5_28_47.wav
5382	3	./AudioMNIST/data/36/3_36_29.wav
5383	1	./AudioMNIST/data/35/1_35_37.wav
5384	5	./AudioMNIST/data/20/5_20_42.wav
5385	7	./AudioMNIST/data/57/7_57_39.wav
5386	3	./AudioMNIST/data/50/3_50_1.wav
5387	3	./AudioMNIST/data/58/3_58_8.wav
5388	0	./AudioMNIST/data/11/0_11_4.wav
5389	4	./AudioMNIST/data/21/4_21_16.wav
5390	3	./AudioMNIST/data/50/3_50_44.wav
5391	8	./AudioMNIST/data/08/8_08_43.wav
5392	0	./AudioMNIST/data/56/0_56_0.wav
5393	6	./AudioMNIST/data/44/6_44_5.wav
5394	0	./AudioMNIST/data/50/0_50_12.wav
5395	1	./AudioMNIST/data/47/1_47_2.wav
5396	0	./AudioMNIST/data/04/0_04_9.wav
5397	6	./AudioMNIST/data/51/6_51_33.wav
5398	2	./AudioMNIST/data/15/2_15_36.wav
5399	1	./AudioMNIST/data/03/1_03_41.wav
5400	6	./AudioMNIST/data/28/6_28_20.wav
5401	7	./AudioMNIST/data/36/7_36_38.wav
5402	9	./AudioMNIST/data/09/9_09_16.wav
5403	7	./AudioMNIST/data/17/7_17_35.wav
5404	6	./AudioMNIST/data/30/6_30_47.wav
5405	3	./AudioMNIST/data/31/3_31_26.wav
5406	3	./AudioMNIST/data/41/3_41_26.wav
5407	0	./AudioMNIST/data/08/0_08_11.wav
5408	8	./AudioMNIST/data/47/8_47_28.wav
5409	1	./AudioMNIST/data/35/1_35_30.wav
5410	2	./AudioMNIST/data/43/2_43_17.wav
5411	5	./AudioMNIST/data/52/5_52_38.wav
5412	0	./AudioMNIST/data/15/0_15_47.wav
5413	1	./AudioMNIST/data/41/1_41_14.wav
5414	0	./AudioMNIST/data/13/0_13_43.wav
5415	3	./AudioMNIST/data/44/3_44_5.wav
5416	7	./AudioMNIST/data/58/7_58_35.wav
5417	5	./AudioMNIST/data/25/5_25_37.wav
5418	2	./AudioMNIST/data/09/2_09_6.wav
5419	4	./AudioMNIST/data/39/4_39_21.wav
5420	7	./AudioMNIST/data/37/7_37_32.wav
5421	6	./AudioMNIST/data/56/6_56_20.wav
5422	9	./AudioMNIST/data/17/9_17_12.wav
5423	6	./AudioMNIST/data/44/6_44_32.wav
5424	7	./AudioMNIST/data/54/7_54_29.wav
5425	4	./AudioMNIST/data/30/4_30_3.wav
5426	0	./AudioMNIST/data/12/0_12_22.wav
5427	9	./AudioMNIST/data/58/9_58_37.wav
5428	9	./AudioMNIST/data/09/9_09_10.wav
5429	6	./AudioMNIST/data/33/6_33_43.wav
5430	5	./AudioMNIST/data/25/5_25_31.wav
5431	5	./AudioMNIST/data/37/5_37_37.wav
5432	5	./AudioMNIST/data/30/5_30_15.wav
5433	9	./AudioMNIST/data/58/9_58_42.wav
5434	7	./AudioMNIST/data/20/7_20_45.wav
5435	0	./AudioMNIST/data/47/0_47_25.wav
5436	0	./AudioMNIST/data/53/0_53_39.wav
5437	7	./AudioMNIST/data/04/7_04_22.wav
5438	7	./AudioMNIST/data/15/7_15_28.wav
5439	5	./AudioMNIST/data/39/5_39_6.wav
5440	8	./AudioMNIST/data/08/8_08_26.wav
5441	6	./AudioMNIST/data/22/6_22_45.wav
5442	9	./AudioMNIST/data/51/9_51_15.wav
5443	2	./AudioMNIST/data/02/2_02_22.wav
5444	9	./AudioMNIST/data/16/9_16_24.wav
5445	0	./AudioMNIST/data/13/0_13_24.wav
5446	2	./AudioMNIST/data/16/2_16_21.wav
5447	6	./AudioMNIST/data/19/6_19_4.wav
5448	8	./AudioMNIST/data/57/8_57_36.wav
5449	2	./AudioMNIST/data/20/2_20_5.wav
5450	8	./AudioMNIST/data/03/8_03_49.wav
5451	8	./AudioMNIST/data/03/8_03_41.wav
5452	3	./AudioMNIST/data/03/3_03_15.wav
5453	2	./AudioMNIST/data/02/2_02_34.wav
5454	8	./AudioMNIST/data/30/8_30_41.wav
5455	2	./AudioMNIST/data/14/2_14_26.wav
5456	8	./AudioMNIST/data/55/8_55_9.wav
5457	8	./AudioMNIST/data/02/8_02_7.wav
5458	5	./AudioMNIST/data/05/5_05_24.wav
5459	7	./AudioMNIST/data/34/7_34_1.wav
5460	3	./AudioMNIST/data/01/3_01_17.wav
5461	3	./AudioMNIST/data/22/3_22_4.wav
5462	7	./AudioMNIST/data/04/7_04_32.wav
5463	5	./AudioMNIST/data/43/5_43_48.wav
5464	3	./AudioMNIST/data/20/3_20_0.wav
5465	7	./AudioMNIST/data/20/7_20_29.wav
5466	8	./AudioMNIST/data/40/8_40_7.wav
5467	2	./AudioMNIST/data/23/2_23_43.wav
5468	0	./AudioMNIST/data/24/0_24_43.wav
5469	3	./AudioMNIST/data/42/3_42_42.wav
5470	8	./AudioMNIST/data/47/8_47_18.wav
5471	2	./AudioMNIST/data/12/2_12_49.wav
5472	9	./AudioMNIST/data/04/9_04_6.wav
5473	9	./AudioMNIST/data/32/9_32_31.wav
5474	3	./AudioMNIST/data/10/3_10_11.wav
5475	4	./AudioMNIST/data/06/4_06_24.wav
5476	4	./AudioMNIST/data/54/4_54_15.wav
5477	4	./AudioMNIST/data/12/4_12_49.wav
5478	5	./AudioMNIST/data/39/5_39_16.wav
5479	9	./AudioMNIST/data/36/9_36_47.wav
5480	5	./AudioMNIST/data/26/5_26_3.wav
5481	1	./AudioMNIST/data/15/1_15_6.wav
5482	5	./AudioMNIST/data/09/5_09_49.wav
5483	6	./AudioMNIST/data/22/6_22_8.wav
5484	7	./AudioMNIST/data/39/7_39_28.wav
5485	5	./AudioMNIST/data/06/5_06_30.wav
5486	0	./AudioMNIST/data/16/0_16_37.wav
5487	7	./AudioMNIST/data/57/7_57_3.wav
5488	9	./AudioMNIST/data/40/9_40_3.wav
5489	3	./AudioMNIST/data/53/3_53_39.wav
5490	7	./AudioMNIST/data/56/7_56_32.wav
5491	2	./AudioMNIST/data/25/2_25_38.wav
5492	2	./AudioMNIST/data/39/2_39_33.wav
5493	4	./AudioMNIST/data/60/4_60_24.wav
5494	5	./AudioMNIST/data/58/5_58_6.wav
5495	5	./AudioMNIST/data/57/5_57_20.wav
5496	3	./AudioMNIST/data/47/3_47_44.wav
5497	8	./AudioMNIST/data/02/8_02_26.wav
5498	0	./AudioMNIST/data/02/0_02_3.wav
5499	4	./AudioMNIST/data/35/4_35_6.wav
5500	7	./AudioMNIST/data/15/7_15_39.wav
5501	5	./AudioMNIST/data/33/5_33_26.wav
5502	8	./AudioMNIST/data/06/8_06_48.wav
5503	8	./AudioMNIST/data/41/8_41_35.wav
5504	1	./AudioMNIST/data/07/1_07_30.wav
5505	8	./AudioMNIST/data/05/8_05_23.wav
5506	3	./AudioMNIST/data/20/3_20_20.wav
5507	7	./AudioMNIST/data/18/7_18_33.wav
5508	6	./AudioMNIST/data/56/6_56_13.wav
5509	5	./AudioMNIST/data/57/5_57_44.wav
5510	6	./AudioMNIST/data/41/6_41_40.wav
5511	7	./AudioMNIST/data/59/7_59_35.wav
5512	8	./AudioMNIST/data/26/8_26_40.wav
5513	5	./AudioMNIST/data/34/5_34_24.wav
5514	1	./AudioMNIST/data/12/1_12_26.wav
5515	9	./AudioMNIST/data/49/9_49_12.wav
5516	0	./AudioMNIST/data/21/0_21_45.wav
5517	3	./AudioMNIST/data/48/3_48_32.wav
5518	5	./AudioMNIST/data/13/5_13_35.wav
5519	7	./AudioMNIST/data/31/7_31_30.wav
5520	3	./AudioMNIST/data/23/3_23_15.wav
5521	0	./AudioMNIST/data/17/0_17_15.wav
5522	3	./AudioMNIST/data/13/3_13_47.wav
5523	7	./AudioMNIST/data/16/7_16_3.wav
5524	8	./AudioMNIST/data/26/8_26_18.wav
5525	9	./AudioMNIST/data/42/9_42_7.wav
5526	9	./AudioMNIST/data/25/9_25_28.wav
5527	6	./AudioMNIST/data/24/6_24_25.wav
5528	9	./AudioMNIST/data/43/9_43_27.wav
5529	5	./AudioMNIST/data/30/5_30_36.wav
5530	2	./AudioMNIST/data/20/2_20_49.wav
5531	0	./AudioMNIST/data/23/0_23_26.wav
5532	1	./AudioMNIST/data/26/1_26_19.wav
5533	9	./AudioMNIST/data/13/9_13_11.wav
5534	7	./AudioMNIST/data/04/7_04_23.wav
5535	7	./AudioMNIST/data/27/7_27_44.wav
5536	3	./AudioMNIST/data/03/3_03_38.wav
5537	2	./AudioMNIST/data/47/2_47_17.wav
5538	9	./AudioMNIST/data/23/9_23_40.wav
5539	3	./AudioMNIST/data/08/3_08_48.wav
5540	7	./AudioMNIST/data/35/7_35_30.wav
5541	2	./AudioMNIST/data/54/2_54_45.wav
5542	6	./AudioMNIST/data/06/6_06_27.wav
5543	4	./AudioMNIST/data/14/4_14_16.wav
5544	2	./AudioMNIST/data/15/2_15_22.wav
5545	1	./AudioMNIST/data/57/1_57_2.wav
5546	4	./AudioMNIST/data/25/4_25_1.wav
5547	4	./AudioMNIST/data/46/4_46_27.wav
5548	8	./AudioMNIST/data/15/8_15_5.wav
5549	4	./AudioMNIST/data/26/4_26_28.wav
5550	8	./AudioMNIST/data/27/8_27_46.wav
5551	4	./AudioMNIST/data/47/4_47_10.wav
5552	8	./AudioMNIST/data/17/8_17_24.wav
5553	6	./AudioMNIST/data/14/6_14_25.wav
5554	2	./AudioMNIST/data/02/2_02_48.wav
5555	7	./AudioMNIST/data/58/7_58_30.wav
5556	2	./AudioMNIST/data/51/2_51_42.wav
5557	0	./AudioMNIST/data/45/0_45_2.wav
5558	5	./AudioMNIST/data/18/5_18_40.wav
5559	5	./AudioMNIST/data/49/5_49_28.wav
5560	4	./AudioMNIST/data/10/4_10_22.wav
5561	0	./AudioMNIST/data/42/0_42_44.wav
5562	1	./AudioMNIST/data/37/1_37_47.wav
5563	7	./AudioMNIST/data/53/7_53_34.wav
5564	4	./AudioMNIST/data/40/4_40_10.wav
5565	6	./AudioMNIST/data/06/6_06_10.wav
5566	1	./AudioMNIST/data/43/1_43_30.wav
5567	7	./AudioMNIST/data/21/7_21_10.wav
5568	3	./AudioMNIST/data/11/3_11_34.wav
5569	7	./AudioMNIST/data/38/7_38_20.wav
5570	9	./AudioMNIST/data/24/9_24_9.wav
5571	0	./AudioMNIST/data/01/0_01_42.wav
5572	3	./AudioMNIST/data/54/3_54_40.wav
5573	0	./AudioMNIST/data/23/0_23_15.wav
5574	2	./AudioMNIST/data/56/2_56_38.wav
5575	5	./AudioMNIST/data/14/5_14_38.wav
5576	6	./AudioMNIST/data/38/6_38_4.wav
5577	6	./AudioMNIST/data/09/6_09_28.wav
5578	3	./AudioMNIST/data/42/3_42_39.wav
5579	5	./AudioMNIST/data/19/5_19_49.wav
5580	5	./AudioMNIST/data/34/5_34_2.wav
5581	2	./AudioMNIST/data/10/2_10_49.wav
5582	3	./AudioMNIST/data/19/3_19_13.wav
5583	3	./AudioMNIST/data/43/3_43_36.wav
5584	3	./AudioMNIST/data/55/3_55_38.wav
5585	0	./AudioMNIST/data/01/0_01_12.wav
5586	7	./AudioMNIST/data/21/7_21_21.wav
5587	2	./AudioMNIST/data/32/2_32_3.wav
5588	1	./AudioMNIST/data/14/1_14_31.wav
5589	3	./AudioMNIST/data/33/3_33_10.wav
5590	0	./AudioMNIST/data/55/0_55_21.wav
5591	7	./AudioMNIST/data/41/7_41_20.wav
5592	2	./AudioMNIST/data/40/2_40_40.wav
5593	2	./AudioMNIST/data/45/2_45_17.wav
5594	7	./AudioMNIST/data/09/7_09_39.wav
5595	1	./AudioMNIST/data/26/1_26_40.wav
5596	0	./AudioMNIST/data/59/0_59_33.wav
5597	3	./AudioMNIST/data/44/3_44_45.wav
5598	8	./AudioMNIST/data/56/8_56_25.wav
5599	4	./AudioMNIST/data/21/4_21_34.wav
5600	9	./AudioMNIST/data/25/9_25_9.wav
5601	7	./AudioMNIST/data/17/7_17_46.wav
5602	6	./AudioMNIST/data/50/6_50_28.wav
5603	7	./AudioMNIST/data/01/7_01_19.wav
5604	5	./AudioMNIST/data/01/5_01_45.wav
5605	6	./AudioMNIST/data/01/6_01_27.wav
5606	5	./AudioMNIST/data/31/5_31_41.wav
5607	8	./AudioMNIST/data/04/8_04_28.wav
5608	0	./AudioMNIST/data/45/0_45_30.wav
5609	5	./AudioMNIST/data/05/5_05_34.wav
5610	0	./AudioMNIST/data/26/0_26_1.wav
5611	4	./AudioMNIST/data/29/4_29_6.wav
5612	8	./AudioMNIST/data/30/8_30_9.wav
5613	4	./AudioMNIST/data/40/4_40_22.wav
5614	3	./AudioMNIST/data/12/3_12_19.wav
5615	3	./AudioMNIST/data/06/3_06_15.wav
5616	7	./AudioMNIST/data/46/7_46_34.wav
5617	5	./AudioMNIST/data/35/5_35_26.wav
5618	4	./AudioMNIST/data/58/4_58_45.wav
5619	3	./AudioMNIST/data/02/3_02_40.wav
5620	7	./AudioMNIST/data/13/7_13_0.wav
5621	8	./AudioMNIST/data/50/8_50_4.wav
5622	9	./AudioMNIST/data/07/9_07_31.wav
5623	4	./AudioMNIST/data/45/4_45_29.wav
5624	3	./AudioMNIST/data/42/3_42_15.wav
5625	1	./AudioMNIST/data/26/1_26_6.wav
5626	5	./AudioMNIST/data/51/5_51_20.wav
5627	3	./AudioMNIST/data/36/3_36_45.wav
5628	7	./AudioMNIST/data/44/7_44_24.wav
5629	4	./AudioMNIST/data/10/4_10_28.wav
5630	0	./AudioMNIST/data/35/0_35_10.wav
5631	1	./AudioMNIST/data/25/1_25_40.wav
5632	7	./AudioMNIST/data/15/7_15_20.wav
5633	1	./AudioMNIST/data/03/1_03_12.wav
5634	4	./AudioMNIST/data/29/4_29_32.wav
5635	4	./AudioMNIST/data/60/4_60_30.wav
5636	0	./AudioMNIST/data/19/0_19_24.wav
5637	7	./AudioMNIST/data/26/7_26_40.wav
5638	0	./AudioMNIST/data/21/0_21_15.wav
5639	2	./AudioMNIST/data/49/2_49_40.wav
5640	4	./AudioMNIST/data/19/4_19_4.wav
5641	2	./AudioMNIST/data/40/2_40_39.wav
5642	3	./AudioMNIST/data/12/3_12_15.wav
5643	0	./AudioMNIST/data/46/0_46_13.wav
5644	7	./AudioMNIST/data/14/7_14_32.wav
5645	2	./AudioMNIST/data/14/2_14_47.wav
5646	9	./AudioMNIST/data/14/9_14_2.wav
5647	6	./AudioMNIST/data/01/6_01_25.wav
5648	9	./AudioMNIST/data/47/9_47_2.wav
5649	6	./AudioMNIST/data/53/6_53_2.wav
5650	3	./AudioMNIST/data/16/3_16_28.wav
5651	7	./AudioMNIST/data/42/7_42_9.wav
5652	4	./AudioMNIST/data/53/4_53_34.wav
5653	6	./AudioMNIST/data/58/6_58_40.wav
5654	6	./AudioMNIST/data/17/6_17_25.wav
5655	4	./AudioMNIST/data/33/4_33_49.wav
5656	1	./AudioMNIST/data/59/1_59_23.wav
5657	9	./AudioMNIST/data/01/9_01_26.wav
5658	8	./AudioMNIST/data/06/8_06_28.wav
5659	0	./AudioMNIST/data/20/0_20_29.wav
5660	1	./AudioMNIST/data/32/1_32_6.wav
5661	7	./AudioMNIST/data/17/7_17_33.wav
5662	9	./AudioMNIST/data/57/9_57_35.wav
5663	8	./AudioMNIST/data/46/8_46_20.wav
5664	5	./AudioMNIST/data/21/5_21_6.wav
5665	9	./AudioMNIST/data/58/9_58_8.wav
5666	8	./AudioMNIST/data/56/8_56_6.wav
5667	3	./AudioMNIST/data/28/3_28_0.wav
5668	3	./AudioMNIST/data/48/3_48_5.wav
5669	2	./AudioMNIST/data/51/2_51_10.wav
5670	7	./AudioMNIST/data/31/7_31_23.wav
5671	9	./AudioMNIST/data/02/9_02_24.wav
5672	5	./AudioMNIST/data/43/5_43_29.wav
5673	9	./AudioMNIST/data/41/9_41_28.wav
5674	9	./AudioMNIST/data/42/9_42_28.wav
5675	8	./AudioMNIST/data/24/8_24_31.wav
5676	8	./AudioMNIST/data/39/8_39_16.wav
5677	0	./AudioMNIST/data/07/0_07_24.wav
5678	2	./AudioMNIST/data/40/2_40_20.wav
5679	1	./AudioMNIST/data/25/1_25_25.wav
5680	6	./AudioMNIST/data/10/6_10_11.wav
5681	5	./AudioMNIST/data/24/5_24_2.wav
5682	6	./AudioMNIST/data/25/6_25_46.wav
5683	4	./AudioMNIST/data/53/4_53_8.wav
5684	2	./AudioMNIST/data/15/2_15_45.wav
5685	1	./AudioMNIST/data/38/1_38_12.wav
5686	1	./AudioMNIST/data/48/1_48_20.wav
5687	2	./AudioMNIST/data/50/2_50_18.wav
5688	6	./AudioMNIST/data/41/6_41_42.wav
5689	6	./AudioMNIST/data/40/6_40_1.wav
5690	3	./AudioMNIST/data/58/3_58_10.wav
5691	1	./AudioMNIST/data/31/1_31_21.wav
5692	7	./AudioMNIST/data/21/7_21_33.wav
5693	2	./AudioMNIST/data/37/2_37_31.wav
5694	1	./AudioMNIST/data/31/1_31_19.wav
5695	5	./AudioMNIST/data/38/5_38_25.wav
5696	0	./AudioMNIST/data/29/0_29_17.wav
5697	4	./AudioMNIST/data/45/4_45_12.wav
5698	6	./AudioMNIST/data/24/6_24_46.wav
5699	2	./AudioMNIST/data/34/2_34_48.wav
5700	6	./AudioMNIST/data/19/6_19_49.wav
5701	8	./AudioMNIST/data/55/8_55_49.wav
5702	6	./AudioMNIST/data/18/6_18_10.wav
5703	4	./AudioMNIST/data/58/4_58_37.wav
5704	0	./AudioMNIST/data/59/0_59_49.wav
5705	4	./AudioMNIST/data/27/4_27_39.wav
5706	1	./AudioMNIST/data/04/1_04_42.wav
5707	3	./AudioMNIST/data/53/3_53_7.wav
5708	4	./AudioMNIST/data/55/4_55_39.wav
5709	2	./AudioMNIST/data/47/2_47_24.wav
5710	9	./AudioMNIST/data/14/9_14_15.wav
5711	2	./AudioMNIST/data/24/2_24_31.wav
5712	8	./AudioMNIST/data/11/8_11_38.wav
5713	4	./AudioMNIST/data/21/4_21_39.wav
5714	8	./AudioMNIST/data/49/8_49_16.wav
5715	1	./AudioMNIST/data/35/1_35_18.wav
5716	3	./AudioMNIST/data/07/3_07_29.wav
5717	2	./AudioMNIST/data/53/2_53_6.wav
5718	3	./AudioMNIST/data/56/3_56_16.wav
5719	5	./AudioMNIST/data/45/5_45_44.wav
5720	2	./AudioMNIST/data/24/2_24_13.wav
5721	8	./AudioMNIST/data/32/8_32_38.wav
5722	8	./AudioMNIST/data/03/8_03_3.wav
5723	6	./AudioMNIST/data/06/6_06_3.wav
5724	1	./AudioMNIST/data/58/1_58_0.wav
5725	0	./AudioMNIST/data/07/0_07_39.wav
5726	6	./AudioMNIST/data/20/6_20_41.wav
5727	3	./AudioMNIST/data/29/3_29_43.wav
5728	4	./AudioMNIST/data/50/4_50_28.wav
5729	8	./AudioMNIST/data/09/8_09_6.wav
5730	9	./AudioMNIST/data/57/9_57_48.wav
5731	7	./AudioMNIST/data/17/7_17_24.wav
5732	2	./AudioMNIST/data/32/2_32_42.wav
5733	8	./AudioMNIST/data/29/8_29_47.wav
5734	2	./AudioMNIST/data/51/2_51_21.wav
5735	9	./AudioMNIST/data/30/9_30_5.wav
5736	7	./AudioMNIST/data/02/7_02_14.wav
5737	1	./AudioMNIST/data/47/1_47_13.wav
5738	9	./AudioMNIST/data/25/9_25_29.wav
5739	5	./AudioMNIST/data/22/5_22_1.wav
5740	2	./AudioMNIST/data/59/2_59_3.wav
5741	7	./AudioMNIST/data/10/7_10_24.wav
5742	3	./AudioMNIST/data/28/3_28_28.wav
5743	6	./AudioMNIST/data/32/6_32_33.wav
5744	7	./AudioMNIST/data/46/7_46_31.wav
5745	7	./AudioMNIST/data/11/7_11_32.wav
5746	9	./AudioMNIST/data/23/9_23_31.wav
5747	7	./AudioMNIST/data/38/7_38_2.wav
5748	9	./AudioMNIST/data/49/9_49_24.wav
5749	3	./AudioMNIST/data/32/3_32_39.wav
5750	1	./AudioMNIST/data/48/1_48_3.wav
5751	0	./AudioMNIST/data/29/0_29_25.wav
5752	9	./AudioMNIST/data/04/9_04_36.wav
5753	7	./AudioMNIST/data/13/7_13_28.wav
5754	6	./AudioMNIST/data/43/6_43_24.wav
5755	3	./AudioMNIST/data/13/3_13_8.wav
5756	6	./AudioMNIST/data/29/6_29_42.wav
5757	6	./AudioMNIST/data/10/6_10_13.wav
5758	7	./AudioMNIST/data/50/7_50_17.wav
5759	5	./AudioMNIST/data/60/5_60_41.wav
